Codigo Nacional,Nombre,Lat,Lon,Ubicacion,Latitud,Longitud,Distancia_km
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de San Felipe de Aconcagua,-32.75,-70.7,1540.66
460001,Chile Chico Ad.,-46.585,-71.68528,Región de Valparaíso,-33.05,-71.6167,1505.03
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Melipilla,-33.7,-71.2,1433.33
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Petorca,-32.25,-70.9333,1595.27
460001,Chile Chico Ad.,-46.585,-71.68528,Región de La Araucanía,-38.75,-72.6,874.4
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Talagante,-33.6667,-70.9333,1437.85
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Santiago,-33.45,-70.6667,1463.08
460001,Chile Chico Ad.,-46.585,-71.68528,Paine,-33.8167,-70.75,1421.96
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Huasco,-28.5,-71.25,2011.32
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Copiapó,-27.37,-70.33,2139.91
460001,Chile Chico Ad.,-46.585,-71.68528,Cabildo,-32.4333,-71.0833,1574.43
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Cautín,-38.7333,-72.6,876.25
460001,Chile Chico Ad.,-46.585,-71.68528,Quillón,-36.7333,-72.4667,1097.36
460001,Chile Chico Ad.,-46.585,-71.68528,Illapel,-31.6333,-71.1667,1663.14
460001,Chile Chico Ad.,-46.585,-71.68528,Región del Bíobío,-37.45,-72.3,1017.03
460001,Chile Chico Ad.,-46.585,-71.68528,Valle de Camiña,-19.3167,-69.5333,3038.45
460001,Chile Chico Ad.,-46.585,-71.68528,Hijuelas,-32.8,-71.15,1533.5
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Colchagua,-34.58,-70.99,1336.17
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Los Andes,-32.8333,-70.6,1531.89
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Llanquihue,-41.25,-73.0,602.47
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Maipo,-33.6667,-70.75,1438.62
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Cachapoal,-34.3,-70.9,1367.63
460001,Chile Chico Ad.,-46.585,-71.68528,Región de Los Lagos,-41.5,-73.0,575.08
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Arauco,-37.25,-73.3333,1046.86
460001,Chile Chico Ad.,-46.585,-71.68528,Llay Llay,-32.85,-70.9333,1528.6
460001,Chile Chico Ad.,-46.585,-71.68528,Angol,-37.8,-72.7,980.39
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia del Biobío,-37.5,-71.9,1010.36
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Ñuble,-36.6,-72.1,1110.81
460001,Chile Chico Ad.,-46.585,-71.68528,Ovalle-Copiapó,-30.6,-71.2,1777.94
460001,Chile Chico Ad.,-46.585,-71.68528,Valle de Huasco,-28.5,-71.2,2011.4
460001,Chile Chico Ad.,-46.585,-71.68528,Pan de Azúcar,-29.8,-71.25,1866.79
460001,Chile Chico Ad.,-46.585,-71.68528,La Ligua,-32.45,-71.23,1572.22
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Calama,-22.4667,-68.9333,2693.23
460001,Chile Chico Ad.,-46.585,-71.68528,Temuco,-38.7333,-72.6,876.25
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de Palena,-43.5,-72.5,348.95
460001,Chile Chico Ad.,-46.585,-71.68528,Provincia de San Antonio,-33.6,-71.6,1443.88
460001,Chile Chico Ad.,-46.585,-71.68528,Calera,-32.7833,-71.2167,1535.19
460001,Chile Chico Ad.,-46.585,-71.68528,Región de Tarapacá,-20.2,-69.2,2942.56
460001,Chile Chico Ad.,-46.585,-71.68528,La Cruz,-32.8167,-71.2333,1531.45
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Quillota,-32.8833,-71.25,1600.78
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región Metropolitana,-33.45,-70.6667,1542.25
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Ñuble,-36.6,-72.1,1184.21
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Limarí,-30.7,-71.3,1842.87
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Limache,-33.0167,-71.2667,1585.88
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Arica y Parinacota,-18.5,-69.75,3206.58
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia del Elquí,-30.0,-70.9,1922.87
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Coquimbo,-29.95,-71.34,1925.95
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Curicó,-34.9833,-71.2333,1367.93
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Linares,-35.85,-71.6,1269.55
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Diguillín,-36.75,-72.1,1167.54
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Carahue,-38.7,-73.1667,951.22
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región del Maule,-35.4,-71.7,1319.02
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de O'Higgins,-34.6,-71.3,1410.01
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Talca,-35.4333,-71.6667,1315.48
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Chacabuco,-33.2833,-70.7,1560.41
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de San Felipe de Aconcagua,-32.75,-70.7,1619.47
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Valparaíso,-33.05,-71.6167,1580.39
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Melipilla,-33.7,-71.2,1510.48
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Petorca,-32.25,-70.9333,1673.09
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de La Araucanía,-38.75,-72.6,944.48
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Talagante,-33.6667,-70.9333,1516.05
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Santiago,-33.45,-70.6667,1542.25
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Paine,-33.8167,-70.75,1500.93
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Huasco,-28.5,-71.25,2087.42
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Copiapó,-27.37,-70.33,2218.59
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Cabildo,-32.4333,-71.0833,1651.74
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Cautín,-38.7333,-72.6,946.34
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Quillón,-36.7333,-72.4667,1168.76
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Illapel,-31.6333,-71.1667,1739.99
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región del Bíobío,-37.45,-72.3,1089.28
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Valle de Camiña,-19.3167,-69.5333,3117.68
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Hijuelas,-32.8,-71.15,1610.64
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Colchagua,-34.58,-70.99,1414.42
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Los Andes,-32.8333,-70.6,1611.1
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Llanquihue,-41.25,-73.0,667.32
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Maipo,-33.6667,-70.75,1517.54
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Cachapoal,-34.3,-70.9,1446.16
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Los Lagos,-41.5,-73.0,639.55
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Arauco,-37.25,-73.3333,1112.97
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Llay Llay,-32.85,-70.9333,1606.57
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Angol,-37.8,-72.7,1050.16
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia del Biobío,-37.5,-71.9,1084.91
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Ñuble,-36.6,-72.1,1184.21
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Ovalle-Copiapó,-30.6,-71.2,1854.5
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Valle de Huasco,-28.5,-71.2,2087.67
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Pan de Azúcar,-29.8,-71.25,1943.05
470001,Lord Cochrane Ad.,-47.24389,-72.5825,La Ligua,-32.45,-71.23,1648.98
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Calama,-22.4667,-68.9333,2774.37
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Temuco,-38.7333,-72.6,946.34
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de Palena,-43.5,-72.5,416.35
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Provincia de San Antonio,-33.6,-71.6,1519.38
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Calera,-32.7833,-71.2167,1612.08
470001,Lord Cochrane Ad.,-47.24389,-72.5825,Región de Tarapacá,-20.2,-69.2,3022.66
470001,Lord Cochrane Ad.,-47.24389,-72.5825,La Cruz,-32.8167,-71.2333,1608.27
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Quillota,-32.8833,-71.25,2091.24
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región Metropolitana,-33.45,-70.6667,2031.22
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Ñuble,-36.6,-72.1,1675.74
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Limarí,-30.7,-71.3,2333.63
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Limache,-33.0167,-71.2667,2076.36
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Arica y Parinacota,-18.5,-69.75,3696.07
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia del Elquí,-30.0,-70.9,2413.03
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Coquimbo,-29.95,-71.34,2416.84
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Curicó,-34.9833,-71.2333,1858.05
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Linares,-35.85,-71.6,1760.34
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Diguillín,-36.75,-72.1,1659.06
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Carahue,-38.7,-73.1667,1442.74
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región del Maule,-35.4,-71.7,1810.04
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de O'Higgins,-34.6,-71.3,1900.34
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Talca,-35.4333,-71.6667,1806.43
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Chacabuco,-33.2833,-70.7,2049.53
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de San Felipe de Aconcagua,-32.75,-70.7,2108.71
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Valparaíso,-33.05,-71.6167,2071.45
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Melipilla,-33.7,-71.2,2000.73
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Petorca,-32.25,-70.9333,2162.99
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de La Araucanía,-38.75,-72.6,1436.34
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Talagante,-33.6667,-70.9333,2005.69
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Santiago,-33.45,-70.6667,2031.22
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Paine,-33.8167,-70.75,1990.04
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Huasco,-28.5,-71.25,2578.28
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Copiapó,-27.37,-70.33,2708.0
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Cabildo,-32.4333,-71.0833,2141.93
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Cautín,-38.7333,-72.6,1438.2
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Quillón,-36.7333,-72.4667,1660.58
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Illapel,-31.6333,-71.1667,2230.44
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región del Bíobío,-37.45,-72.3,1580.98
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Valle de Camiña,-19.3167,-69.5333,3606.73
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Hijuelas,-32.8,-71.15,2100.91
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Colchagua,-34.58,-70.99,1904.0
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Los Andes,-32.8333,-70.6,2100.06
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Llanquihue,-41.25,-73.0,1158.9
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Maipo,-33.6667,-70.75,2006.69
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Cachapoal,-34.3,-70.9,1935.56
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Los Lagos,-41.5,-73.0,1131.11
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Arauco,-37.25,-73.3333,1604.37
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Llay Llay,-32.85,-70.9333,2096.37
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Angol,-37.8,-72.7,1542.02
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia del Biobío,-37.5,-71.9,1576.09
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Ñuble,-36.6,-72.1,1675.74
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Ovalle-Copiapó,-30.6,-71.2,2345.11
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Valle de Huasco,-28.5,-71.2,2578.45
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Pan de Azúcar,-29.8,-71.25,2433.82
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,La Ligua,-32.45,-71.23,2139.46
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Calama,-22.4667,-68.9333,3261.65
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Temuco,-38.7333,-72.6,1438.2
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de Palena,-43.5,-72.5,908.16
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Provincia de San Antonio,-33.6,-71.6,2010.38
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Calera,-32.7833,-71.2167,2102.49
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,Región de Tarapacá,-20.2,-69.2,3510.96
510005,"Teniente Gallardo, Puerto Natales Ad.",-51.66722,-72.52889,La Cruz,-32.8167,-71.2333,2098.71
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Quillota,-32.8833,-71.25,2237.3
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región Metropolitana,-33.45,-70.6667,2174.09
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Ñuble,-36.6,-72.1,1826.42
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Limarí,-30.7,-71.3,2480.11
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Limache,-33.0167,-71.2667,2222.49
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Arica y Parinacota,-18.5,-69.75,3837.57
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia del Elquí,-30.0,-70.9,2557.67
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Coquimbo,-29.95,-71.34,2563.55
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Curicó,-34.9833,-71.2333,2003.79
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Linares,-35.85,-71.6,1908.11
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Diguillín,-36.75,-72.1,1809.76
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Carahue,-38.7,-73.1667,1600.24
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región del Maule,-35.4,-71.7,1958.38
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de O'Higgins,-34.6,-71.3,2046.5
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Talca,-35.4333,-71.6667,1954.59
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Chacabuco,-33.2833,-70.7,2192.61
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de San Felipe de Aconcagua,-32.75,-70.7,2251.91
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Valparaíso,-33.05,-71.6167,2219.39
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Melipilla,-33.7,-71.2,2146.44
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Petorca,-32.25,-70.9333,2307.49
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de La Araucanía,-38.75,-72.6,1590.44
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Talagante,-33.6667,-70.9333,2149.96
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Santiago,-33.45,-70.6667,2174.09
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Paine,-33.8167,-70.75,2133.28
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Huasco,-28.5,-71.25,2724.67
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Copiapó,-27.37,-70.33,2850.42
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Cabildo,-32.4333,-71.0833,2287.18
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Cautín,-38.7333,-72.6,1592.29
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Quillón,-36.7333,-72.4667,1813.38
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Illapel,-31.6333,-71.1667,2376.2
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región del Bíobío,-37.45,-72.3,1732.96
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Valle de Camiña,-19.3167,-69.5333,3747.29
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Hijuelas,-32.8,-71.15,2246.46
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Colchagua,-34.58,-70.99,2048.43
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Los Andes,-32.8333,-70.6,2242.7
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Llanquihue,-41.25,-73.0,1316.76
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Maipo,-33.6667,-70.75,2149.96
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Cachapoal,-34.3,-70.9,2079.54
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Los Lagos,-41.5,-73.0,1289.13
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Arauco,-37.25,-73.3333,1762.13
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Llay Llay,-32.85,-70.9333,2240.78
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Angol,-37.8,-72.7,1696.43
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia del Biobío,-37.5,-71.9,1725.66
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Ñuble,-36.6,-72.1,1826.42
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Ovalle-Copiapó,-30.6,-71.2,2491.12
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Valle de Huasco,-28.5,-71.2,2724.62
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Pan de Azúcar,-29.8,-71.25,2580.13
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,La Ligua,-32.45,-71.23,2285.46
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Calama,-22.4667,-68.9333,3399.19
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Temuco,-38.7333,-72.6,1592.29
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de Palena,-43.5,-72.5,1063.6
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Provincia de San Antonio,-33.6,-71.6,2158.22
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Calera,-32.7833,-71.2167,2248.38
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,Región de Tarapacá,-20.2,-69.2,3650.09
520006,"Carlos Ibanez, Punta Arenas Ap.",-53.00167,-70.83861,La Cruz,-32.8167,-71.2333,2244.69
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Quillota,-32.8833,-71.25,2266.27
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región Metropolitana,-33.45,-70.6667,2202.23
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de Ñuble,-36.6,-72.1,1856.91
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Limarí,-30.7,-71.3,2509.08
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Limache,-33.0167,-71.2667,2251.49
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de Arica y Parinacota,-18.5,-69.75,3864.75
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia del Elquí,-30.0,-70.9,2586.1
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de Coquimbo,-29.95,-71.34,2592.55
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Curicó,-34.9833,-71.2333,2032.81
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Linares,-35.85,-71.6,1937.74
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Diguillín,-36.75,-72.1,1840.26
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Carahue,-38.7,-73.1667,1632.77
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región del Maule,-35.4,-71.7,1988.14
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de O'Higgins,-34.6,-71.3,2075.6
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Talca,-35.4333,-71.6667,1984.3
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Chacabuco,-33.2833,-70.7,2220.8
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de San Felipe de Aconcagua,-32.75,-70.7,2280.09
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de Valparaíso,-33.05,-71.6167,2248.88
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Melipilla,-33.7,-71.2,2175.36
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Petorca,-32.25,-70.9333,2336.0
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región de La Araucanía,-38.75,-72.6,1622.05
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Talagante,-33.6667,-70.9333,2178.5
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Santiago,-33.45,-70.6667,2202.23
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Paine,-33.8167,-70.75,2161.55
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Huasco,-28.5,-71.25,2753.52
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Copiapó,-27.37,-70.33,2878.13
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Cabildo,-32.4333,-71.0833,2315.9
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Cautín,-38.7333,-72.6,1623.9
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Quillón,-36.7333,-72.4667,1844.46
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Illapel,-31.6333,-71.1667,2405.02
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Región del Bíobío,-37.45,-72.3,1763.86
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Valle de Camiña,-19.3167,-69.5333,3774.23
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Hijuelas,-32.8,-71.15,2275.29
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Colchagua,-34.58,-70.99,2077.07
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Los Andes,-32.8333,-70.6,2270.74
530005,"Fuentes Martinez, Porvenir Ad.",-53.25361,-70.32611,Provincia de Llanquihue,-41.25,-73.0,1349.66
